"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,Fog_Index,Flesch_Index,Flesch-Kncaid,Lix-Index,Rix-Index
D:/Python_10K_Analysis/Test01/2011\1001614.txt,1789268,6804,0.4262198706643151,0.8083480305702528,0.8671369782480894,0.5878894767783657,0.29394473838918284,0.4409171075837742,0.3968253968253968,0.4556143445032334,37819,889,320,1.7658730158730158,5.2407407407407405,1305,17.80137074989396,35.13752260397828,13.654643359453488,56.37879430565788,6.650771388499299
D:/Python_10K_Analysis/Test01/2011\1002225.txt,1975998,5964,1.643192488262911,0.8383635144198525,0.8048289738430584,0.5533199195171026,0.15090543259557343,0.335345405767941,0.2347417840375587,0.3688799463447351,38628,568,201,1.9297451374916164,5.811200536552649,1363,21.582260228034876,16.10418636820927,17.574742622401075,67.67127766599597,10.529032258064516
D:/Python_10K_Analysis/Test01/2011\1002390.txt,1047987,6523,1.1957688180285146,1.7629924881189636,2.284225049823701,1.1191169707189943,1.0271347539475701,0.4445807143952169,0.35259849762379275,0.459911083857121,37631,734,235,1.8712248965200062,5.574888854821401,1568,19.914802105678117,23.188979017565373,16.064250771417278,62.603194134347056,8.434634974533108
D:/Python_10K_Analysis/Test01/2011\1002422.txt,4249091,6214,0.7563566140971999,1.6897328612809785,1.6253620856131314,0.5632442870936595,0.531058899259736,0.3379465722561957,0.2574831026713872,0.3540392661731574,36062,1849,540,1.81509494689411,5.398294174444802,999,20.123799157837944,26.656971642135886,15.89397099575714,61.20425167637793,8.003636363636364
D:/Python_10K_Analysis/Test01/2011\1002519.txt,405664,5662,0.6534793359237019,1.8014835747085833,1.660190745319675,0.40621688449311194,0.8124337689862239,0.31790886612504415,0.12363122571529496,0.6181561285764747,37465,747,255,1.8813140233133168,5.62839985870717,1208,21.300467087806922,20.4959266509492,16.890110126259934,64.13071558246325,9.304347826086957
D:/Python_10K_Analysis/Test01/2011\1003124.txt,7352520,6309,1.0144238389602156,0.6340148993501348,0.6181645268663813,0.6974163892851483,0.22190521477254715,0.34870819464257413,0.26945633222380727,0.5230622919638611,39457,397,148,1.999682992550325,5.858773181169758,1505,21.029949421861957,14.094002945765993,16.898966893321273,64.4309521725024,9.286219081272085
D:/Python_10K_Analysis/Test01/2011\1003130.txt,1190313,6547,0.7942569115625477,2.840995875973728,1.6801588513823125,1.1913853673438215,0.9775469680769817,0.3513059416526653,0.3207575989002597,1.0386436535817933,39214,528,190,1.8782648541316633,5.592485107682908,1411,20.417167007092907,22.21685417696318,16.2920043662061,62.727658620527436,8.894075403949731
D:/Python_10K_Analysis/Test01/2011\1003201.txt,6962935,6838,0.5410938871014916,1.5355367066393681,1.1260602515355367,0.42410061421468265,0.5264697279906405,0.5995905235448962,0.26323486399532026,0.5703422053231939,37984,894,309,1.8093009651945013,5.393536121673004,1205,20.80652675069609,25.993059604387724,16.269042727877796,61.565892776126006,8.630236794171221
D:/Python_10K_Analysis/Test01/2011\1003214.txt,2951967,5934,1.6177957532861478,1.0448264239973037,1.43242332322211,0.18537243006403775,0.6066734074823054,0.28648466464442196,0.3875968992248062,0.42130097741826766,36263,775,247,1.9529828109201213,5.724300640377486,1280,21.930025453441857,13.909215282130589,17.936961874739787,66.99223586144421,10.114649681528663
D:/Python_10K_Analysis/Test01/2011\1003226.txt,984716,6095,0.623461853978671,2.3297785069729287,0.8695652173913043,2.06726825266612,0.5086136177194421,0.21328958162428222,0.26251025430680885,0.6890894175553732,38070,1120,380,1.8958162428219851,5.5768662838392125,1287,21.58678743031257,20.748231571545773,16.492876563258612,63.74547554871005,8.5989110707804
D:/Python_10K_Analysis/Test01/2011\1003410.txt,5036593,6432,0.777363184079602,1.9900497512437811,3.0006218905472637,0.5286069651741294,1.616915422885572,0.404228855721393,0.2643034825870647,0.792910447761194,38633,478,176,1.8628731343283582,5.470149253731344,1184,23.154477611940298,16.305932835820897,18.881902985074632,68.59825870646766,10.923433874709977
D:/Python_10K_Analysis/Test01/2011\1003509.txt,289601,5247,0.15246807699637888,3.5258242805412614,0.6670478368591576,5.1648561082523345,0.05717552887364208,0.05717552887364208,0.0952925481227368,0.41928721174004197,35636,2215,752,1.8698303792643416,5.504478749761769,771,18.58724737116862,27.14713252293234,14.572259344884449,58.894266703126426,6.489465153970826
D:/Python_10K_Analysis/Test01/2011\1003929.txt,1347874,6144,1.416015625,1.3020833333333335,1.708984375,0.927734375,0.830078125,0.146484375,0.4069010416666667,0.6510416666666667,38661,752,254,1.9658203125,5.699869791666667,1289,21.65430136494253,13.196601562500007,17.944955549568967,66.32650862068965,9.931034482758621
D:/Python_10K_Analysis/Test01/2011\1003986.txt,2827882,6519,0.5062126092959043,1.9941708851050775,1.5799969320447922,1.5032980518484431,0.7363092498849517,0.29145574474612673,0.352814848903206,1.2118423071023163,38715,742,237,1.86071483356343,5.460193281178094,1360,20.6701790174759,24.27902881187711,15.863039513660416,61.43154510466536,8.670250896057349
D:/Python_10K_Analysis/Test01/2011\1004036.txt,12304414,6548,1.2522907758094075,0.8094074526573001,1.2981062919975563,0.1679902260232132,0.3359804520464264,0.32070861331704337,0.3665241295051924,0.5497861942577886,39150,889,269,1.8527794746487478,5.47449602932193,1366,23.30193661814444,17.219271078862306,18.739968532562543,67.6775660413904,9.37875751503006
D:/Python_10K_Analysis/Test01/2011\1004125.txt,1367875,6381,0.5328318445384737,1.1596928381131484,2.0843128036357936,1.3477511361855508,0.720890142610876,0.485817270020373,0.2820874471086037,0.5955179438959411,36204,1405,421,1.8431280363579376,5.478138222849084,1235,18.744665386382774,28.501402022423576,14.604809134108411,59.44589791196853,7.746388443017657
D:/Python_10K_Analysis/Test01/2011\1004155.txt,12355392,6154,0.6174845628859279,0.8774780630484237,1.5599610009749756,1.0887227819304517,0.25999350016249595,0.29249268768280795,0.12999675008124797,0.4062398440038999,37307,923,371,1.9322391940201495,5.676795580110498,1288,23.715214819629512,11.686014185895345,19.220722489437765,70.43525836854079,11.487058823529411
D:/Python_10K_Analysis/Test01/2011\1004434.txt,6435673,5683,1.0909730775998594,1.038184057715995,1.6364596163997887,0.8446243181418265,0.8446243181418265,0.33433045926447297,0.42231215907091324,0.5806792187225057,37861,711,256,1.966039063874714,5.782333274678867,1115,23.823807666562058,10.324873546714656,19.043848582587607,69.16712078526842,10.739336492890995
D:/Python_10K_Analysis/Test01/2011\1004608.txt,679606,5382,0.947603121516165,1.2263099219620959,1.0962467484206615,0.63173541434411,0.3530286138981791,0.33444816053511706,0.14864362690449648,0.5388331475287997,36478,1271,437,1.9082125603864735,5.644370122630992,1209,21.288145670754368,18.56021739130435,17.07690821256039,65.92939427722035,9.551111111111112
D:/Python_10K_Analysis/Test01/2011\1004673.txt,2542208,6373,0.7217950729640672,1.2396045818295935,1.0199278204927036,1.3494429624980386,0.2667503530519379,0.14122077514514358,0.5178095088655265,0.5335007061038758,38157,876,302,1.820492703593284,5.390553899262514,1323,23.559642595306293,15.82558281273134,19.944017292231262,70.47921005016751,10.66504854368932
D:/Python_10K_Analysis/Test01/2011\1004702.txt,2496805,4621,0.4111664141960614,0.49772776455312706,0.9954555291062541,0.5626487773209262,0.34624540142826227,0.5410084397316598,0.10820168794633195,0.5626487773209262,33906,1888,482,1.7803505734689462,5.3170309456827525,929,19.00733412795737,30.950860003045676,14.963533592330393,56.34759305631411,7.243243243243243
D:/Python_10K_Analysis/Test01/2011\1004980.txt,30114944,5014,0.35899481451934584,2.433187076186677,1.0570402871958515,2.4730753889110493,0.33905065815715996,0.2792181890706023,0.15955325089748704,1.0570402871958515,36730,874,344,2.0398883127243717,5.7871958516154764,1136,27.94682113961505,-4.168730360959472,23.083667164774454,78.56270502295067,14.32638888888889
D:/Python_10K_Analysis/Test01/2011\1004989.txt,1723769,6395,1.0633307271305708,0.6254886630179828,1.532447224394058,0.2501954652071931,0.23455824863174357,0.328381548084441,0.3596559812353401,0.18764659890539484,38730,631,228,2.001563721657545,5.89741985926505,1186,25.355142340218997,5.695583543906963,20.087002640196715,73.75533044007057,12.4874715261959
D:/Python_10K_Analysis/Test01/2011\1005177.txt,5706177,6183,1.0189228529839884,1.1159631246967492,1.7790716480672812,0.9380559598900211,0.7439754164644995,0.4205078440886302,0.37198770823224975,0.43668122270742354,37648,655,205,1.8355167394468705,5.477923338185347,1145,20.692675463267108,23.331500656954063,16.74887628653502,63.716162214693725,8.451127819548873
D:/Python_10K_Analysis/Test01/2011\1005201.txt,1516025,5185,1.1378977820636451,1.5429122468659595,0.7328833172613307,0.5593056894889102,0.19286403085824494,0.23143683702989393,0.17357762777242045,0.3085824493731919,36402,1420,472,1.805593056894889,5.392671166827387,1072,17.98271610004309,31.237040152649826,14.33089168838097,57.840107511438475,7.120921305182342
D:/Python_10K_Analysis/Test01/2011\1005284.txt,1959931,6221,1.7039061244172964,0.353640893746986,0.8680276482880566,0.36971547982639447,0.36971547982639447,0.2089696190323099,0.08037293039704227,0.28934254942935217,38812,638,197,1.9463108824947757,5.728660986979586,1221,19.422510461966343,20.53812283087487,15.528045594646406,62.25182349457186,8.04375
D:/Python_10K_Analysis/Test01/2011\1005757.txt,2520328,6423,1.525766775650008,0.9185738751362292,1.5101977269188853,0.38922621827806325,0.38922621827806325,0.26467382842908294,0.42036431574030825,0.3425190720846956,39161,490,183,1.902537754943173,5.652187451346722,1257,21.310635995640666,18.266368431807564,17.30732050832944,67.31987194457419,9.904942965779467
D:/Python_10K_Analysis/Test01/2011\1005817.txt,5255646,6456,0.5266418835192069,0.7899628252788103,1.130731102850062,0.9913258983890955,0.20136307311028498,0.2788104089219331,0.29429987608426267,1.0068153655514251,38840,837,312,1.9541511771995044,5.704151177199504,1230,21.854712442597858,16.97248687951017,16.735748596836505,64.34867701727532,9.07266435986159
D:/Python_10K_Analysis/Test01/2011\100625.txt,1669873,6476,0.6794317479925881,1.2970969734403952,1.4206300185299567,0.4786905497220506,0.509573810994441,0.4786905497220506,0.2779493514515133,0.6022235948116121,37670,1243,391,1.8800185299567633,5.566707844348363,1412,19.235094498504992,24.591003299913893,15.343457407815068,60.11676651185853,7.9934533551554825
D:/Python_10K_Analysis/Test01/2011\1006269.txt,2748678,4426,1.107094441934026,0.4744690465431541,0.7004066877541798,0.6552191595119746,0.24853140533212834,0.11296882060551287,0.22593764121102575,0.3840939900587438,35587,1241,435,1.9532309082693178,5.769317668323542,994,22.29912904266994,15.470865160415741,17.331781860435093,65.41795365050675,8.642335766423358
D:/Python_10K_Analysis/Test01/2011\1006281.txt,1625043,5717,1.189435018366276,0.9445513381143956,1.206926709812839,0.454783977610635,0.2099002973587546,0.17491691446562882,0.2273919888053175,0.454783977610635,35937,598,205,1.9309078187860766,5.680076963442365,1176,22.30615447406072,13.272480581979977,18.638712261675703,68.62177939837551,10.855072463768115
D:/Python_10K_Analysis/Test01/2011\1006424.txt,5228818,6483,0.7095480487428659,2.205768934135431,1.1568718186024989,1.0951719882770323,0.4473237698596329,0.2622242788832331,0.7249730063242326,0.8175227518124325,36935,925,306,1.769242634582755,5.3250038562393955,1118,27.874805395693613,10.36731959317217,23.102485623287784,79.42016172307639,13.987220447284345
D:/Python_10K_Analysis/Test01/2011\1006837.txt,3586196,5954,0.6718172657037286,0.6718172657037286,0.4534766543500168,0.705408128988915,0.05038629492777964,0.11756802149815251,0.26872690628149143,0.23513604299630503,38922,604,226,1.975142761168962,5.796775277124622,1145,20.82890121280008,15.773097502382086,16.761937500081693,64.87037194365622,8.915619389587073
D:/Python_10K_Analysis/Test01/2011\1006892.txt,1883262,5683,1.7772303360900934,1.0733767376385712,0.9150096779869786,0.7566426183353863,0.15836705965159248,0.2991377793418969,0.38711947914833716,0.4751011789547774,35760,542,189,1.9628717226816823,5.895125813830723,1305,23.267851845999708,10.896230832558274,18.889896531725483,72.07073818441683,11.854721549636803
D:/Python_10K_Analysis/Test01/2011\100716.txt,3063433,5524,0.5973931933381608,2.624909485879797,1.3215061549601737,1.4120202751629254,0.3258508327299059,0.2172338884866039,0.2896451846488052,0.6517016654598118,32365,3091,614,1.9494931209268647,5.628892107168718,1109,22.07468671837698,16.97377716609381,16.831704416456652,63.78555821520385,8.90650406504065
D:/Python_10K_Analysis/Test01/2011\1007330.txt,997087,6162,1.8175916910094125,1.7039922103213243,0.8276533592989289,1.006166828951639,0.12982797792924375,0.3083414475819539,0.17851346965271017,0.42194092827004215,38985,392,143,1.9636481661798117,5.753975981824083,1365,21.828292426328222,13.30161514118791,17.949582843680403,67.42370088081569,10.01192842942346
D:/Python_10K_Analysis/Test01/2011\1007587.txt,1337948,6191,1.211435955419157,0.5653367791956065,1.001453723146503,0.597641738006784,0.3392020675173639,0.3876595057341302,0.1938297528670651,0.533031820384429,39278,638,204,1.9126150864157647,5.66968179615571,1396,19.361798340361794,21.97393275397451,15.674073847044154,62.13410334565493,8.145214521452145
D:/Python_10K_Analysis/Test01/2011\100790.txt,1905563,6271,0.574071121033328,1.977356083559241,1.642481262956466,1.3235528623823951,0.6856960612342529,0.17541062031573912,0.15946420028703556,0.6219103811194387,37789,1065,363,1.9529580609153245,5.778185297400734,1267,19.9153208425266,18.986821217295244,15.986473063051701,62.09893836847565,8.441471571906355
D:/Python_10K_Analysis/Test01/2011\100826.txt,49930982,4816,0.436046511627907,1.1212624584717608,0.6852159468438538,2.0348837209302326,0.14534883720930233,0.12458471760797342,0.10382059800664453,0.5398671096345514,36285,1236,396,2.024916943521595,5.865448504983389,1055,21.133259663781672,14.097455762622445,16.375135813383146,61.99012590364022,8.04040404040404
D:/Python_10K_Analysis/Test01/2011\1008654.txt,7491731,5568,0.5747126436781609,1.1314655172413792,1.2392241379310345,0.646551724137931,0.4669540229885058,0.2514367816091954,0.1257183908045977,0.5567528735632185,37527,1157,366,1.850933908045977,5.542025862068965,1276,19.423678160919543,26.24799137931035,15.30902011494253,59.76609195402298,7.258467023172906
D:/Python_10K_Analysis/Test01/2011\1008817.txt,6375568,5577,2.4565178411332256,0.5558544020082482,0.6813699121391429,0.37654653039268426,0.16137708445400753,0.12551551013089476,0.2331002331002331,0.43033889187735336,35487,492,175,2.0017930787161555,5.94262148108302,1291,22.98409149379049,9.687146120323405,18.548549633198462,70.63935729822018,11.10250569476082
D:/Python_10K_Analysis/Test01/2011\1008848.txt,5803454,6302,1.2853062519834975,1.9993652808632179,1.2694382735639478,0.5236432878451286,0.5395112662646779,0.2856236115518883,0.1904157410345922,0.682323072040622,38439,711,240,1.8433830529990478,5.537924468422723,1389,18.239565195198328,28.069304205791042,14.76555638902513,58.99148677409547,7.221705426356589
D:/Python_10K_Analysis/Test01/2011\100885.txt,16727619,5937,1.077985514569648,2.088596934478693,1.0442984672393465,1.3643254168772108,0.741115041266633,0.2358093313121105,0.269496378642412,0.5558362809499747,38451,595,222,1.9437426309583965,5.740441300320027,1429,22.15213558350615,14.677156226349524,17.833221868838493,67.49083247400877,9.188571428571429
D:/Python_10K_Analysis/Test01/2011\1009356.txt,1967692,5790,0.6390328151986183,1.6407599309153715,0.9671848013816925,0.5872193436960277,0.29360967184801384,0.1381692573402418,0.17271157167530224,0.5872193436960277,37827,1251,395,1.8454231433506045,5.442659758203799,1149,19.549586011103948,25.039669883697655,15.88740940055001,60.411098015670056,7.0756013745704465
D:/Python_10K_Analysis/Test01/2011\1009379.txt,2186488,6438,1.537744641192917,0.7145076110593352,1.5843429636533086,0.97856477166822,0.4349176762969867,0.3572538055296676,0.3727865796831314,0.5591798695246971,37903,896,324,1.8720099409754583,5.550326188257222,1185,22.427137079866323,18.709954509171325,17.76899981472117,67.90381660460523,10.384297520661157
D:/Python_10K_Analysis/Test01/2011\1010247.txt,5036493,5984,1.537433155080214,1.570855614973262,1.620989304812834,1.9886363636363635,0.4010695187165776,0.267379679144385,0.35093582887700536,0.7352941176470588,38363,1590,452,1.9030748663101604,5.637867647058823,1231,23.636041689403033,14.396294881589,18.783222197970098,69.11684219142202,9.273092369477911
D:/Python_10K_Analysis/Test01/2011\1010286.txt,1418557,5293,0.6990364632533534,0.5856791989419988,0.9446438692612885,0.7557150954090308,0.3778575477045154,0.24560740600793501,0.20782165123748347,0.6423578310976762,36964,1060,445,1.8832420177593048,5.61005101076894,1166,19.954261717877813,22.642748024835555,16.025301264105252,62.978418322656,8.07843137254902
D:/Python_10K_Analysis/Test01/2011\1010552.txt,6544721,5811,2.1855102392015144,0.32696609877817934,0.619514713474445,0.18929616245052486,0.13766993632765445,0.3785923249010497,0.43021855102392015,0.3613835828600929,38879,558,192,1.9895026673550162,5.922388573395285,1312,21.71166258894301,12.428878689591699,17.749566257397888,67.56430532797617,10.11522633744856
D:/Python_10K_Analysis/Test01/2011\1010612.txt,1392488,5898,1.4242115971515767,0.6442861987114276,0.40691759918616477,0.3560528992878942,0.084774499830451,0.1356391997287216,0.20345879959308238,0.3051881993896236,38779,846,284,1.9530349270939302,5.829942353340115,1272,21.5283583400947,16.921524520080226,16.778443718655748,67.215266823448,9.09608540925267
D:/Python_10K_Analysis/Test01/2011\101063.txt,15076224,6420,0.8878504672897197,1.043613707165109,1.588785046728972,0.6074766355140186,0.4205607476635514,0.43613707165109034,0.17133956386292834,0.5607476635514018,38898,617,230,1.8137071651090342,5.46993769470405,1330,18.74873778064239,27.97870716510903,15.414847996562466,59.488666881512515,7.791304347826087
D:/Python_10K_Analysis/Test01/2011\1011064.txt,7552961,4009,0.42404589673235227,1.3220254427538038,1.3968570715889248,0.5737091544025941,0.27438263906211025,0.2993265153404839,0.27438263906211025,0.6984285357944624,34193,1321,508,1.898727862309803,5.632576702419556,962,21.941798314902584,17.494740904146227,17.68269710858901,66.02935235996785,9.87741935483871
D:/Python_10K_Analysis/Test01/2011\1011109.txt,958550,5916,0.7606490872210954,1.2170385395537524,1.6903313049357673,0.4394861392832995,0.8451656524678837,0.4394861392832995,0.3380662609871535,0.5578093306288032,36463,1310,359,1.7848208248816768,5.290229885057471,1147,19.357747447313233,29.94534465568813,15.257326411569888,56.99815496040614,7.422396856581533
D:/Python_10K_Analysis/Test01/2011\1011308.txt,902796,6566,0.8224185196466647,2.832774901005178,1.416387450502589,1.2031678342978982,0.6548888212001219,0.3045994517209869,0.8833384099908621,0.9442583003350593,37803,1037,378,1.8029241547365216,5.339932988120621,1106,22.20066780903491,22.272355845783153,17.830713556696644,64.65488304680294,9.099173553719009
D:/Python_10K_Analysis/Test01/2011\1011452.txt,124722,5250,0.6285714285714286,1.0476190476190477,0.9904761904761904,0.41904761904761906,0.2285714285714286,0.09523809523809523,0.09523809523809523,0.5904761904761905,35250,4333,662,1.860952380952381,5.570476190476191,1128,20.17904761904762,23.573428571428565,16.129238095238094,62.46666666666667,9.022935779816514
D:/Python_10K_Analysis/Test01/2011\1011509.txt,2039323,5861,0.5971677188193142,0.5289199795256782,1.4843883296365807,0.8360348063470397,0.3753625661149974,0.3412386964681795,0.27299095717454364,0.5289199795256782,38100,713,244,1.8413240061422966,5.43763862822044,1336,20.260275625080446,24.517256624221375,16.173018009321204,60.95609769604013,8.502057613168724
D:/Python_10K_Analysis/Test01/2011\1011570.txt,1523471,5706,1.9978969505783386,0.3505082369435682,0.7360672975814931,0.2979320014020329,0.052576235541535225,0.49071153172099546,0.24535576586049773,0.5082369435681738,38365,674,223,1.891167192429022,5.7276550998948474,1377,19.35394434833735,23.039070036633774,15.708918031952782,62.107258347184064,8.450757575757576
D:/Python_10K_Analysis/Test01/2011\1011657.txt,5792904,5956,0.6883814640698456,0.6883814640698456,1.4271323035594359,0.25184687709872394,0.4029550033579583,0.45332437877770315,0.30221625251846873,0.5708529214237743,37681,1003,330,1.895231699126931,5.598220282068502,1268,21.147175481690695,18.444106016418743,17.390309392163537,64.7551113032865,9.05668016194332
D:/Python_10K_Analysis/Test01/2011\1011659.txt,4324647,6209,0.370430020937349,1.6749879207601868,1.7071992269286522,2.1259462071186985,0.740860041874698,0.38653567402158157,0.3221130616846513,1.0468674504751168,38768,469,185,1.8830729586084716,5.559349331615397,1290,22.361742257113647,17.764771887769825,17.90309812088229,67.1783128017469,9.569416498993963
D:/Python_10K_Analysis/Test01/2011\1011661.txt,1503428,5100,2.8823529411764706,0.7254901960784313,0.7647058823529412,0.8627450980392156,0.1176470588235294,0.27450980392156865,0.2156862745098039,0.4705882352941176,34142,753,219,1.9917647058823529,5.964313725490196,1079,22.274785693171744,11.869143068282597,17.917798403783628,70.33402305645876,10.961538461538462
D:/Python_10K_Analysis/Test01/2011\1011835.txt,4051074,6045,1.108354011579818,1.5053763440860215,1.3234077750206783,0.3639371381306865,0.3143093465674111,0.2977667493796526,0.39702233250620345,0.49627791563275436,38247,1152,349,1.8372208436724566,5.45343258891646,1256,18.757071309014414,26.79991583790857,15.380898868720816,59.3327113577304,7.8825688073394495
D:/Python_10K_Analysis/Test01/2011\101199.txt,10463655,5433,0.9018958218295601,1.8221976808393152,0.9387078961899503,2.1351003129026322,0.40493281796429226,0.31290263206331675,0.47855696668507275,0.9203018590097553,36894,2592,520,1.9123872630222714,5.601509295048776,1154,25.43122036686261,9.695170459708265,20.39673932391597,72.3209185777492,9.932530120481928
D:/Python_10K_Analysis/Test01/2011\1012271.txt,9090181,5533,0.9759624073739382,1.5904572564612325,0.9759624073739382,1.5904572564612325,0.5422013374299656,0.1807337791433219,0.3072474245436472,0.8855955178022772,37114,994,336,1.9446954635821434,5.6867883607446235,1165,23.17067198243588,14.198763780950685,17.997307948101806,66.87300202368414,9.307855626326964
D:/Python_10K_Analysis/Test01/2011\1012569.txt,18354085,5950,0.6554621848739496,0.25210084033613445,1.3445378151260505,0.25210084033613445,0.16806722689075632,0.13445378151260504,0.3697478991596639,0.3025210084033613,38085,905,320,1.8670588235294117,5.589747899159664,1135,21.257173980703392,20.472332788671054,17.194349673202616,66.73957360722068,9.557377049180328
D:/Python_10K_Analysis/Test01/2011\1012620.txt,6797100,6003,0.7496251874062968,1.1827419623521573,1.249375312343828,1.5159087123105115,0.31650841246043643,0.19990004997501248,0.2165583874729302,0.46643344994169583,38252,801,266,1.8660669665167415,5.579876728302516,1364,20.38169450839434,23.02182249879246,16.23528058146659,63.0481892944741,9.035714285714286
D:/Python_10K_Analysis/Test01/2011\1012771.txt,9800027,6143,1.3836887514243854,1.1069510011395085,1.4325248250040696,0.6023115741494384,0.50463942699007,0.11395083835259645,0.1302295295458245,0.43952466221715775,38924,1153,320,1.8951652287156113,5.615822887839817,1228,23.2611364519762,14.242057364944998,19.006266025374828,68.8316625526981,9.516528925619834
D:/Python_10K_Analysis/Test01/2011\101295.txt,1104145,6540,0.7339449541284404,0.5198776758409785,1.146788990825688,0.672782874617737,0.382262996941896,0.39755351681957185,0.4892966360856269,0.4740061162079511,37619,997,336,1.8515290519877676,5.438837920489297,1337,20.25520045703532,25.430257586450267,15.610899956312803,61.18845985818463,8.310580204778157
D:/Python_10K_Analysis/Test01/2011\1013238.txt,941132,6005,1.2822647793505413,1.7985012489592007,1.8984179850124894,0.36636136552872606,0.7993338884263114,0.43297252289758537,0.28309741881765194,0.31640299750208156,36191,600,219,1.893255620316403,5.537552039966695,1232,21.014170219133828,18.12767129542584,17.55281263309761,64.24233645541158,9.631578947368421
