"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,Fog_Index,Flesch_Index,Flesch-Kncaid,Lix-Index,Rix-Index
D:/Python_10K_Analysis/Test01/2016\1000180.txt,21592895,6380,1.1128526645768027,0.6739811912225706,1.018808777429467,0.3918495297805642,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.29780564263322884,39362,783,228,1.8713166144200626,5.5434169278996865,1255,22.273657691702095,18.502208027368653,17.863179885773178,66.62458310072859,7.778861788617887
D:/Python_10K_Analysis/Test01/2016\1000209.txt,9157468,5307,0.48991897493876013,0.4522328999434709,0.9233088373845865,0.546448087431694,0.22611644997173544,0.5087620124364047,0.24495948746938007,0.546448087431694,35806,1886,534,1.8786508385151686,5.569248162803844,1035,19.96798941738396,25.643021652709876,14.967553578689516,59.73719607973275,7.9921259842519685
D:/Python_10K_Analysis/Test01/2016\1000229.txt,14583795,6865,1.209031318281136,1.209031318281136,1.2964311726147122,0.9031318281136198,0.6117989803350328,0.29133284777858703,0.21849963583394028,0.9176984705025492,40004,644,184,1.8901675163874727,5.596358339402768,1529,27.0359012364609,5.728436300754311,22.380994237231825,79.06826729362858,11.79690949227373
D:/Python_10K_Analysis/Test01/2016\1000230.txt,6324023,5979,0.6522829904666332,0.97006188325807,0.7693594246529519,0.6690081953503931,0.2508780732563974,0.28432848302391706,0.10035122930255895,0.41813012209399564,38899,745,259,2.024920555276802,5.914701455092825,1121,21.425646351377107,11.554686139861616,17.35208580808022,63.95046811125762,8.554385964912282
D:/Python_10K_Analysis/Test01/2016\1000232.txt,21303698,6494,0.5697566984909147,2.5254080689867573,3.1105635971666152,1.5244841392054203,0.9393286110255621,0.24638127502309826,0.4927625500461965,1.3858946720049277,38870,583,207,1.9022174314752078,5.5680628272251305,1328,21.917844971651007,18.44342988736136,17.24591978976811,64.38808332533941,9.034990791896869
D:/Python_10K_Analysis/Test01/2016\1000298.txt,21511919,5785,0.5704407951598963,1.296456352636128,1.1927398444252377,0.3802938634399309,0.32843560933448573,0.19014693171996544,0.20743301642178047,0.5531547104580812,37816,818,272,1.9099394987035436,5.698876404494382,1162,20.815817546154626,18.354681472743266,17.120123922539655,65.90298379624222,9.766949152542374
D:/Python_10K_Analysis/Test01/2016\1000623.txt,16342448,6460,0.9287925696594427,1.3622291021671828,1.3622291021671828,0.7739938080495357,0.17027863777089786,0.5727554179566563,0.10835913312693499,0.23219814241486067,39194,867,277,1.903095975232198,5.59984520123839,1382,19.999033880069387,22.131662055639737,15.81057506093143,61.01925652679885,7.349253731343284
D:/Python_10K_Analysis/Test01/2016\1000694.txt,7420847,6045,0.9925558312655087,1.7369727047146404,1.1248966087675765,0.39702233250620345,0.3308519437551696,0.34739454094292804,0.23159636062861869,0.2977667493796526,38713,1047,352,1.9464019851116625,5.664019851116625,1314,19.530426562684625,19.24439205955335,16.023257710031906,61.59695143566111,7.619808306709265
D:/Python_10K_Analysis/Test01/2016\1000753.txt,9017793,6400,0.765625,1.015625,1.109375,1.25,0.234375,0.328125,0.125,0.328125,39921,673,205,1.9615625,5.848125,1358,27.189970930232562,2.6693706395348897,22.078065406976748,79.7405523255814,13.05515587529976
D:/Python_10K_Analysis/Test01/2016\1001171.txt,16795102,5064,0.2567140600315956,1.3428120063191153,0.8688783570300158,0.7701421800947867,0.33570300157977884,0.33570300157977884,0.11848341232227488,0.6516587677725119,32950,1828,576,1.8078593996840442,5.3593996840442335,988,20.459457751590453,25.656527219162314,16.42820037573118,61.02226207249904,8.94488188976378
D:/Python_10K_Analysis/Test01/2016\100122.txt,16080670,5849,0.6325867669687126,0.7522653445033339,1.17968883569841,1.2138827149940161,0.29064797401265174,0.11967857753462129,0.3590357326038639,0.8206531030945461,38449,1875,576,1.9459736707129425,5.687638912634639,1158,22.831527098649346,12.071952457685086,18.78803931441272,67.08052744058814,8.977687626774848
D:/Python_10K_Analysis/Test01/2016\1001233.txt,11871757,6121,0.8658715896095409,1.7317431792190818,1.1272667864727985,0.5881391929423296,0.40842999509884004,0.6371507923541905,0.17970919784348963,0.40842999509884004,38057,721,264,1.8630942656428688,5.52115667374612,1390,19.870167663055085,22.987909773916215,16.30986503168129,61.487214615896164,8.227188081936685
D:/Python_10K_Analysis/Test01/2016\1001288.txt,27525804,6247,1.792860573075076,0.6563150312149832,0.8323995517848567,0.25612293901072514,0.25612293901072514,0.3041459900752361,0.17608452056987353,0.2881383063870658,39203,592,172,1.959020329758284,5.922522810949256,1305,20.863866906114936,15.883501196199177,17.05335395364775,68.6315737804146,10.252319109461967
D:/Python_10K_Analysis/Test01/2016\1001316.txt,5876542,5830,0.8576329331046313,1.1149228130360207,1.423670668953688,0.5660377358490566,0.411663807890223,0.3259005145797599,0.34305317324185247,0.42881646655231564,36925,1265,411,1.91663807890223,5.546826758147513,1209,22.719413360922797,12.928159265612095,19.06648806120505,67.9306088740051,10.19811320754717
D:/Python_10K_Analysis/Test01/2016\1001385.txt,11722381,6517,0.629123829983121,2.34770599969311,1.918060457265613,0.6905017646156207,0.9053245358293693,0.3682676077949977,0.4296455424274973,0.5217124443762468,39117,689,245,1.877397575571582,5.6058002148227715,1402,19.96165384138272,22.213276217755265,16.311337368756163,62.27178843190548,8.69767441860465
