"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,Fog_Index,Flesch_Index,Flesch-Kncaid,Lix-Index,Rix-Index
D:/Python_10K_Analysis/Test01/2009\1000180.txt,4095113,6142,0.9605991533702377,1.1071312276131553,0.9443178117876914,0.30934549006838163,0.2605014653207424,0.14653207424291761,0.17909475740801042,0.3744708563985672,36355,679,234,1.8546076196678607,5.469716704656464,1246,18.71908585999881,27.53403340426803,14.738806531799067,56.87586508959324,6.4148148148148145
D:/Python_10K_Analysis/Test01/2009\1000209.txt,2257564,5552,0.5223342939481268,0.55835734870317,1.0987031700288186,0.4863112391930836,0.21613832853025938,0.4142651296829971,0.2521613832853026,0.5223342939481268,36175,1944,546,1.8818443804034581,5.581772334293948,1082,20.509712530068835,23.894684426131903,15.573201705289733,61.216644437564014,8.399209486166008
D:/Python_10K_Analysis/Test01/2009\1000229.txt,2091713,6424,1.3231631382316316,1.4632627646326275,1.7901618929016188,0.9806973848069738,0.9184308841843088,0.28019925280199254,0.311332503113325,0.8250311332503113,38597,702,241,1.88200498132005,5.534713574097136,1331,21.01579944772321,21.395204667280296,16.53026747522876,63.7163354810764,9.051470588235293
D:/Python_10K_Analysis/Test01/2009\1000230.txt,2448888,5990,0.7345575959933223,0.7178631051752922,0.6844741235392321,0.8347245409015025,0.20033388981636058,0.36727879799666113,0.11686143572621034,0.35058430717863104,38380,1002,350,1.9731218697829715,5.776126878130217,1169,19.949867784507028,17.269656239718273,16.22875047219819,59.92475293372165,7.930434782608696
D:/Python_10K_Analysis/Test01/2009\1000232.txt,2836581,5583,0.537345513164965,2.0060899158158696,2.5434354289808345,1.3433637829124128,0.7164606842199535,0.3403188250044779,0.3940533763209744,0.8955758552749419,35592,1583,472,1.8959340856170517,5.5597349095468385,1197,20.29988457848106,22.47551162650697,15.826752500737644,61.19212591870847,7.996233521657251
D:/Python_10K_Analysis/Test01/2009\1000234.txt,4948307,6237,0.7054673721340388,1.8278018278018278,1.4750681417348084,0.9459676126342792,0.5451338784672118,0.4008337341670675,0.4168670835337502,0.8497675164341831,35711,1039,369,1.877665544332211,5.5361552028218695,1335,22.176903960237293,18.226369949494966,17.83770342312009,66.39303751803752,10.51685393258427
D:/Python_10K_Analysis/Test01/2009\1000278.txt,1577105,6274,1.1635320369780044,1.1635320369780044,1.0838380618425247,0.8128785463818936,0.334714695569015,0.3665922856232069,0.4781638508128785,0.334714695569015,36244,1616,488,1.8010838380618426,5.3855594517054515,1312,17.01916338155891,34.23656816953334,13.271733388508625,53.8803917181625,6.470764617691154
D:/Python_10K_Analysis/Test01/2009\1000298.txt,1956048,5774,0.46761343955663315,3.550398337374437,1.6106685140284034,0.7793557325943886,0.7273986837547627,0.3290613093176308,0.24246622791825423,0.8313127814340145,37466,1068,417,1.9047454104606858,5.616903359889158,1164,21.679776520545488,18.111084571322294,17.321273621213873,65.38752581816316,9.876106194690266
D:/Python_10K_Analysis/Test01/2009\1000623.txt,2736186,6040,0.7119205298013245,0.4304635761589404,1.3410596026490065,0.4304635761589404,0.1986754966887417,0.1986754966887417,0.06622516556291391,0.4470198675496689,38588,973,346,1.8837748344370862,5.54453642384106,1157,20.047274579724913,23.438418237391744,15.708543046357619,61.277126846663265,7.114551083591332
D:/Python_10K_Analysis/Test01/2009\1000694.txt,1264219,5672,1.3399153737658673,1.5338504936530324,0.8110014104372355,0.3702397743300423,0.38787023977433005,0.5112834978843441,0.1234132581100141,0.38787023977433005,35349,738,236,1.906382228490832,5.5974964739069115,1226,18.705627962713557,23.461905574938754,15.231400521755731,59.581418284781066,7.86231884057971
