"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,Fog_Index,Flesch_Index,Flesch-Kncaid,Lix-Index,Rix-Index
D:/Python_10K_Analysis/Test01/2017\1000228.txt,15717916,5351,1.2147262193982433,1.3268547934965427,1.083909549616894,1.6258643244253408,0.33638572229489816,0.31769762661184825,0.22425714819659875,0.9530928798355447,32804,533,191,1.9544010465333583,5.85778359185199,1209,21.20563505011272,16.577513805620242,16.882337754499034,65.03053314948288,0.7290279627163782
D:/Python_10K_Analysis/Test01/2017\1000229.txt,11363027,6874,1.2219959266802443,1.0765202211230724,0.9746872272330521,0.8146639511201629,0.4800698283386674,0.2764038405586267,0.21821355833575792,0.9746872272330521,40036,598,172,1.8869653767820773,5.5837940064009315,1522,26.37532601269071,7.550481933225029,21.747202681983573,77.19813464185188,11.309168443496802
D:/Python_10K_Analysis/Test01/2017\1000232.txt,31723526,6296,0.4764930114358323,2.3665819567979667,3.2401524777636594,1.6836086404066073,1.1753494282083863,0.23824650571791614,0.4129606099110546,1.4612452350698857,38679,540,192,1.89215374841169,5.530495552731893,1283,30.164707023482745,-2.473191848453382,25.491231025151073,85.10045879123544,11.292978208232446
D:/Python_10K_Analysis/Test01/2017\1000623.txt,16207000,6471,0.880853036624942,0.7417709782104774,1.0972029052696648,0.44815329933549686,0.1081749343223613,0.6181424818420646,0.2163498686447226,0.24725699273682586,39410,765,257,1.9279864008653995,5.693401329006336,1413,20.906384428428936,18.398316395878112,16.729671348393534,64.05702891220972,8.047169811320755
D:/Python_10K_Analysis/Test01/2017\1000694.txt,7387852,5925,1.130801687763713,1.6877637130801686,1.1983122362869199,0.16877637130801687,0.37130801687763715,0.3037974683544304,0.1518987341772152,0.25316455696202533,38229,1074,393,1.9424472573839662,5.6376371308016875,1270,19.327018658452456,19.187517158396304,16.126999310134604,60.9926521313632,7.327974276527331
D:/Python_10K_Analysis/Test01/2017\1000697.txt,13121745,5839,0.9248158931323858,0.4624079465661929,0.7364274704572701,0.3082719643774619,0.15413598218873095,0.3767768453502312,0.1370097619455386,0.4624079465661929,39238,727,238,2.0284295256036993,5.9302962836102076,1363,22.167711923051755,10.688053190837621,17.612419621635848,67.42476019810721,9.868471953578336
D:/Python_10K_Analysis/Test01/2017\1000753.txt,8974819,6422,0.7630021800062287,0.9965742759265027,1.105574587355964,1.2301463718467767,0.23357209592027406,0.3425724073497353,0.10900031142946122,0.35814388041108686,39944,668,205,1.9620056057303021,5.844752413578324,1358,27.261400048444585,2.2804368663275625,22.21833281428423,80.05010553998409,13.21549636803874
D:/Python_10K_Analysis/Test01/2017\1001082.txt,25706053,6004,0.7994670219853431,1.0826115922718187,2.1485676215856095,0.4830113257828114,1.2991339107261826,0.3497668221185876,0.2664890073284477,0.6995336442371752,37437,813,300,1.8487674883411058,5.5781145902731515,1167,33.51844913848284,-9.766415788167365,29.191926950660346,97.52030672362216,12.378666666666666
D:/Python_10K_Analysis/Test01/2017\1001171.txt,16989698,4868,0.1848808545603944,1.191454396055875,0.9860312243221034,0.6368118323746919,0.4519309778142975,0.3492193919474117,0.12325390304026293,0.657354149548069,32236,1843,578,1.7988907148726376,5.343262119967132,949,20.425945062648267,26.283478290136458,16.373012130412377,61.00734416853521,8.912568306010929
D:/Python_10K_Analysis/Test01/2017\100122.txt,15311992,5861,0.6312915884661321,0.8360348063470397,1.1090257635215834,1.416140590342945,0.32417676164477055,0.10237160894045386,0.4094864357618154,0.8360348063470397,38362,1885,558,1.9339703122334073,5.6693397031223345,1217,22.36890548096288,14.30740345108245,18.177643942727414,65.68169042139714,8.517374517374517
D:/Python_10K_Analysis/Test01/2017\1001233.txt,11610393,6053,0.9086403436312572,1.7016355526185363,1.0738476788369402,0.6938708078638692,0.41301833801420784,0.7599537419461424,0.16520733520568315,0.4460598050553445,37914,672,255,1.861886667768049,5.5065256897406245,1371,19.503403873075285,23.99572393921173,15.947631100715611,60.719520751579665,7.985428051001821
D:/Python_10K_Analysis/Test01/2017\1001316.txt,5359271,5950,0.6890756302521008,0.8907563025210085,1.1428571428571428,0.35294117647058826,0.2352941176470588,0.2352941176470588,0.33613445378151263,0.3025210084033613,36457,1425,440,1.9230252100840337,5.538487394957984,1178,22.258495593359296,14.237311129329754,18.431209674113553,66.70506251281,10.076404494382022
D:/Python_10K_Analysis/Test01/2017\1001385.txt,10909606,6411,0.7331149586647948,2.3085322102636097,1.9965683980658244,0.7175167680549056,0.9046950553735768,0.37435657463734207,0.4367493370768991,0.4991420995164561,39079,687,250,1.891436593355171,5.649508656995788,1408,20.003487465221475,21.147894434710707,16.429998313218924,62.75244039133321,8.884826325411334
D:/Python_10K_Analysis/Test01/2017\1001463.txt,3983259,6413,0.6549196943708093,0.8888195852175269,1.356619366910962,1.1850927802900357,0.5301730859192266,0.37423982535474815,0.5457664119756744,0.5613597380321222,36645,1464,434,1.8428192733510058,5.432714798066428,1365,19.653009424977263,26.28473854513689,15.462925418106924,60.20378506252112,7.945485519591141
D:/Python_10K_Analysis/Test01/2017\1001614.txt,9318187,6892,0.522344747533372,1.1172373766686012,1.30586186883343,1.044689495066744,0.6674405107370864,0.4207777132907719,0.3772489843296576,0.7109692396982008,38690,649,240,1.8457632037144516,5.396111433546141,1365,19.172444071762442,28.165988170804724,14.679122523073433,58.7552541144032,7.649175412293853
D:/Python_10K_Analysis/Test01/2017\1001838.txt,23790039,5002,0.2798880447820872,0.5597760895641744,0.8996401439424231,0.5197920831667333,0.1799280287884846,0.1799280287884846,0.1399440223910436,0.3798480607756897,35234,1704,540,1.8356657337065174,5.410435825669732,1121,17.792528009039298,30.532901600493403,13.978750394579013,54.29739359317002,6.148014440433213
D:/Python_10K_Analysis/Test01/2017\1001902.txt,8018536,5857,1.246371862728359,0.7000170735871607,0.8878265323544478,0.4951340276592112,0.375618917534574,0.375618917534574,0.4268396790165614,0.4609868533378863,38952,708,229,1.9434864264982072,5.77292129076319,1414,19.566243399563067,20.269497223361157,15.689745672094906,61.73787245656517,7.457413249211356
D:/Python_10K_Analysis/Test01/2017\1002037.txt,7969567,6275,1.3545816733067728,0.6055776892430279,0.9402390438247011,0.22310756972111553,0.22310756972111553,0.398406374501992,0.2868525896414343,0.2868525896414343,38549,777,273,1.8798406374501992,5.679681274900398,1395,21.343644889468678,19.168513045164474,17.430659344921203,67.39895286112188,10.427672955974844
D:/Python_10K_Analysis/Test01/2017\1002910.txt,38253738,5803,0.6548337067034292,1.1718076856798207,0.7754609684645873,1.6198518007926936,0.31018438738583487,0.13785972772703772,0.25848698948819576,0.792693434430467,39161,1139,289,1.9622608995347235,5.747716698259521,1184,26.850367226031057,3.0989620765775783,21.89853937400341,76.43144968665268,10.105263157894736
D:/Python_10K_Analysis/Test01/2017\1003201.txt,31480157,3677,0.3807451726951319,0.6799020940984498,0.8974707642099536,0.5439216752787599,0.27196083763937995,0.21756867011150394,0.21756867011150394,0.5167255915148219,26598,1813,530,1.8626597769921132,5.512646178950231,779,30.925466110657847,-3.031503244643858,26.31646870184027,87.2674319342459,11.279661016949152
D:/Python_10K_Analysis/Test01/2017\1003410.txt,38195274,6957,0.7905706482679316,2.1417277562167603,2.8173063101911744,0.6755785539744142,1.624263331895932,0.3306022710938623,0.2443582003737243,0.7618226246945523,39762,572,160,1.8630156676728475,5.476067270375162,1278,29.330527603408473,1.3822302195750922,24.613182193975845,83.40250127099064,12.643564356435643
D:/Python_10K_Analysis/Test01/2017\1003509.txt,274426,5309,0.09417969485778867,2.2038048596722546,0.2448672066302505,3.729515916368431,0.0565078169146732,0.018835938971557734,0.03767187794311547,0.5274062912036165,35897,2320,789,1.9361461668864193,5.608212469391599,734,22.671197927277902,15.093998567123208,17.830351299871992,66.3219955716323,8.13671875
D:/Python_10K_Analysis/Test01/2017\1003642.txt,17873507,6431,1.2439744985227803,1.1040273674389676,1.2595241797543149,0.9329808738920852,0.4198413932514383,0.2798942621676256,0.2798942621676256,0.7463846991136682,39215,992,325,1.8891307728191573,5.592131861296844,1188,23.907474813608427,12.209457672130867,19.912216803476582,72.73712118112104,10.945295404814004
D:/Python_10K_Analysis/Test01/2017\1003815.txt,316382,5605,0.6422836752899197,0.6779661016949152,0.24977698483496877,0.6601248884924176,0.14272970561998216,0.19625334522747548,0.39250669045495096,0.49955396966993754,35755,1969,637,1.8842105263157896,5.5543264942016055,810,22.939395054121412,17.655660607704846,17.921467715680954,66.78648941942484,8.564516129032258
D:/Python_10K_Analysis/Test01/2017\1004036.txt,21025448,6759,1.3611480988311881,0.7545494895694629,1.4055333629235094,0.22192632046160676,0.5178280810770824,0.2811066725847019,0.2811066725847019,0.5030329930463086,39435,913,265,1.8553040390590323,5.482467820683533,1338,23.13306395107013,17.06597169183229,18.746597094858846,67.78975412238609,9.708
D:/Python_10K_Analysis/Test01/2017\1004155.txt,103869849,5277,0.5495546712147054,0.625355315520182,0.625355315520182,1.383361758574948,0.15160128861095318,0.07580064430547659,0.18950161076369149,0.4169035436801213,37379,2043,515,1.9738487777146105,5.750994883456509,995,31.317021318045693,-10.660129959142012,26.945340810677266,89.83320139062303,12.394202898550725
D:/Python_10K_Analysis/Test01/2017\1004434.txt,14348909,6823,0.5422834530265279,2.022570716693537,2.5062289315550346,2.1984464311886267,1.5535688113732964,0.32243880990766527,0.23450095266012017,1.1138795251355709,40044,369,106,1.9535394987542136,5.67213835556207,1240,27.073176767239183,2.8539838197581844,22.173257798006905,77.1509178817503,11.91150442477876
D:/Python_10K_Analysis/Test01/2017\1004702.txt,21919427,6240,0.5288461538461539,1.5064102564102564,1.0256410256410255,0.592948717948718,0.2724358974358974,0.5288461538461539,0.22435897435897434,0.608974358974359,36214,3307,690,1.7806089743589744,5.342467948717949,1190,21.94996172981248,24.235033008036737,17.538648584003063,63.83323765786453,8.25
