"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,Fog_Index,Flesch_Index,Flesch-Kncaid,Lix-Index,Rix-Index
D:/Python_10K_Analysis/Test01/2007\1001916.txt,1194175,6140,1.5798045602605866,2.1009771986970684,0.6677524429967427,0.43973941368078173,0.11400651465798045,0.2931596091205212,0.504885993485342,0.504885993485342,39426,394,146,1.9752442996742672,5.839250814332248,1442,20.744135545286976,15.123905890967848,17.009278084993564,65.88314016614903,9.714285714285714
D:/Python_10K_Analysis/Test01/2007\1001917.txt,1164584,6034,0.944647000331455,1.2926748425588332,1.2761020881670533,1.4749751408684124,0.46403712296983757,0.2817368246602585,0.48060987736161753,0.580046403712297,35697,743,256,1.8521710308253232,5.514749751408684,1307,19.98747848214954,24.995725953467996,15.764569776642041,61.0724416478664,8.609708737864077
D:/Python_10K_Analysis/Test01/2007\1002531.txt,747711,5790,0.7426597582037997,1.1226252158894647,1.157167530224525,0.6044905008635579,0.29360967184801384,0.3454231433506045,0.12089810017271156,0.18998272884283246,38162,848,298,1.9012089810017272,5.668393782383419,1252,20.223525134078724,19.767062312517055,16.758213344241433,64.4966366693937,8.895874263261296
D:/Python_10K_Analysis/Test01/2007\1002590.txt,1661012,6272,0.6855867346938775,2.1683673469387754,1.9292091836734693,0.7334183673469388,0.7493622448979591,0.5580357142857143,0.30293367346938777,0.8928571428571428,37968,1014,328,1.8317920918367347,5.440051020408164,1260,19.504147694934545,26.05252050471583,15.7804853290918,59.889195767948614,8.018315018315018
D:/Python_10K_Analysis/Test01/2007\1002910.txt,6429767,4173,0.3354900551162234,0.958543014617781,0.7428708363287803,1.7253774263120056,0.1677450275581117,0.07189072609633358,0.11981787682722263,0.4313443565780014,30712,1552,458,2.0433740714114546,5.907260963335729,922,21.87618252514243,10.743537429558671,17.281652752332583,64.34777718513021,8.388489208633093
D:/Python_10K_Analysis/Test01/2007\1003113.txt,982992,5977,1.589426133511795,0.6023088505939435,0.5186548435670069,0.30115442529697173,0.1673080140538732,0.2676928224861971,0.21750041827003513,0.28442362389158443,38649,744,218,1.8807093859795885,5.629078132842563,1371,17.967544259684423,26.9871698926151,14.408457711080885,58.47080978757478,7.516339869281046
D:/Python_10K_Analysis/Test01/2007\1003214.txt,3155827,5131,1.1108945624634574,0.19489378288832587,1.0134476710192943,0.21438316117715844,0.2533619177548236,0.19489378288832587,0.331319430910154,0.331319430910154,33848,1074,316,1.9146365230949132,5.7004482557006435,1207,21.275469269248262,17.69923732565752,17.274710972519976,65.99319470888366,10.104218362282879
D:/Python_10K_Analysis/Test01/2007\1003509.txt,156306,5311,0.07531538316701186,1.2991903596309546,0.26360384108454155,1.8075691960082847,0.0,0.0564865373752589,0.0564865373752589,0.7531538316701186,35255,2295,790,1.8610431180568632,5.466202221803804,608,20.402489260989697,23.86789174727312,16.014215769815173,60.94785373051981,8.071278825995806
D:/Python_10K_Analysis/Test01/2007\1003563.txt,85342,2698,0.18532246108228317,1.8532246108228319,0.14825796886582654,1.927353595255745,0.037064492216456635,0.037064492216456635,0.14825796886582654,0.7783543365455894,16861,739,251,1.8302446256486287,5.402891030392883,591,17.641141586360266,33.53005467012599,12.939386582653821,51.812268346923645,4.749354005167959
D:/Python_10K_Analysis/Test01/2007\1003564.txt,85342,2698,0.18532246108228317,1.8532246108228319,0.14825796886582654,1.927353595255745,0.037064492216456635,0.037064492216456635,0.14825796886582654,0.7783543365455894,16861,739,251,1.8302446256486287,5.402891030392883,591,17.641141586360266,33.53005467012599,12.939386582653821,51.812268346923645,4.749354005167959
D:/Python_10K_Analysis/Test01/2007\1003815.txt,83517,4592,0.6750871080139373,0.7186411149825784,0.28310104529616725,0.8057491289198606,0.1524390243902439,0.13066202090592335,0.4137630662020906,0.4355400696864111,28774,1583,524,1.8843641114982579,5.556837979094077,743,22.308079400274522,18.720038591489782,17.509314697497626,65.940059127864,8.19672131147541
D:/Python_10K_Analysis/Test01/2007\1003929.txt,1264895,6656,0.9915865384615384,2.1484375,1.9681490384615383,0.6610576923076923,1.006610576923077,0.4957932692307692,0.9915865384615384,0.7211538461538461,38759,837,292,1.8416466346153846,5.38671875,1218,20.586956179066835,22.893825859079442,16.790118813051702,61.593592370744005,8.801541425818883
D:/Python_10K_Analysis/Test01/2007\1003950.txt,268416,6096,1.6076115485564306,0.8858267716535433,0.8530183727034121,0.32808398950131235,0.18044619422572178,0.41010498687664043,0.26246719160104987,0.42650918635170604,37635,774,264,1.9873687664041995,5.916502624671916,1313,21.117829457364344,14.271276780809387,17.085835164499787,67.34509857779406,9.9812734082397
D:/Python_10K_Analysis/Test01/2007\1003986.txt,1877377,6004,0.4330446369087275,0.9993337774816788,1.5156562291805464,1.3657561625582946,0.4497001998667555,0.2664890073284477,0.36642238507661556,1.1159227181878748,36064,1890,510,1.8414390406395735,5.399067288474351,1224,20.820287476446317,24.444493213394225,16.198594413452547,61.710945206772024,8.862422997946611
D:/Python_10K_Analysis/Test01/2007\1004036.txt,2226587,6163,1.298069122180756,1.4603277624533506,1.9308778192438747,0.2596138244361512,0.8112932013629726,0.38942073665422683,0.42187246470874573,0.4705500567905241,34874,813,247,1.8294661690735032,5.416355670939478,1283,19.69978777600066,26.788967651937185,15.545676985543528,59.04989131246636,8.168582375478927
D:/Python_10K_Analysis/Test01/2007\1004125.txt,218224,5530,0.5063291139240507,1.301989150090416,2.2603978300180834,1.2839059674502713,0.6690777576853526,0.4159132007233273,0.27124773960216997,0.5786618444846293,31972,1467,458,1.867992766726944,5.537251356238698,1155,19.153116006782955,26.51253956135966,14.854143441152262,60.08893829905503,1.838000861697544
D:/Python_10K_Analysis/Test01/2007\1004155.txt,5486588,5096,0.6475667189952904,1.1577708006279435,2.0996860282574565,0.9811616954474097,0.8830455259026688,0.5102040816326531,0.19623233908948193,0.5298273155416012,30575,895,367,1.9273940345368916,5.641091051805337,1139,21.248043832917784,17.972366638963308,16.90560254871179,63.65778619139964,9.103926096997691
D:/Python_10K_Analysis/Test01/2007\1004434.txt,2355510,6187,0.8566348795862292,1.0021011798933248,1.6162922256343946,1.244545013738484,0.7434944237918215,0.4525618231776305,0.4848876676903184,0.6465168902537579,37711,813,288,1.9563601099078713,5.7139162760627125,1184,23.712538349176523,11.532051524223988,18.780423128688582,68.44572279228832,10.320675105485233
D:/Python_10K_Analysis/Test01/2007\1004740.txt,3458630,5917,0.5915159709312151,1.487240155484198,1.6224438059827615,1.2844346797363528,0.6084164272435356,0.4225114078080108,0.4056109514956904,1.1999323981747507,34111,760,271,1.8918370796011492,5.5374345107317895,1196,20.610934595234074,21.7218330657428,16.20117753929356,60.72118472198749,8.496062992125983
D:/Python_10K_Analysis/Test01/2007\1005006.txt,950872,6623,0.9663294579495697,2.6574060093613165,2.1591423826060696,1.1928129246565,1.147516231315114,0.5435603200966329,0.43786803563339877,0.6643515023403291,38471,877,289,1.8260606975690774,5.441642760078515,1248,20.023811197720068,25.64110482940606,16.057242793815114,61.44409692076854,8.53623188405797
D:/Python_10K_Analysis/Test01/2007\1005010.txt,1235985,6211,1.046530349380132,2.0125583641925617,1.0787312832072131,1.0143294155530511,0.5152149412332958,0.5474158750603767,0.5313154081468363,0.7084205441957816,39261,569,202,1.9154725487039124,5.676541619706971,1436,20.239654459210087,20.08923391811055,16.339076074706167,62.593983998612885,8.555160142348754
D:/Python_10K_Analysis/Test01/2007\1005177.txt,1121455,6435,0.9790209790209791,2.051282051282051,2.2999222999223,0.6060606060606061,0.9324009324009324,0.7148407148407149,0.4972804972804973,0.4506604506604507,37579,770,243,1.810878010878011,5.425641025641026,1217,19.15093894869176,28.72207983028207,15.187798730607721,58.164837659219685,7.198686371100164
D:/Python_10K_Analysis/Test01/2007\1005188.txt,5775914,5484,0.4194018964259664,0.437636761487965,1.0393873085339167,0.45587162654996355,0.401167031363968,0.6199854121079504,0.1276440554339898,0.7476294675419402,30239,1839,552,1.8116338439095552,5.342633114514952,966,20.27670971122138,26.98810074891361,15.838406118696133,59.82744167411471,8.534246575342467
D:/Python_10K_Analysis/Test01/2007\1005201.txt,2813533,6183,0.8895358240336406,1.2453501536470968,0.905709202652434,0.5822416302765648,0.2749474365194889,0.19408054342552158,0.30729419375707584,0.30729419375707584,38032,1142,353,1.7983179686236455,5.3454633672974285,1192,17.636956691865834,31.753590177020243,14.283055255565468,56.723800430942276,7.018062397372742
D:/Python_10K_Analysis/Test01/2007\1005302.txt,240853,5527,1.1760448706350644,1.067486882576443,0.8865569024787406,0.45232495024425545,0.36185996019540434,0.41613895422471503,0.4704179482540257,0.3980459562149448,34187,783,271,1.9703274832639768,5.7148543513660215,1370,19.205718382175107,20.41727086088477,15.077183890143793,59.32241971154414,3.254014598540146
D:/Python_10K_Analysis/Test01/2007\1005409.txt,2946476,5032,0.6359300476947536,0.5763116057233705,1.232114467408585,0.6160572337042926,0.5961844197138315,0.43720190779014306,0.09936406995230523,0.5365659777424483,29281,2457,668,1.9012321144674087,5.5592209856915735,1000,22.047133848984476,16.8470552508887,17.87970749004127,64.10034654614958,9.489473684210527
D:/Python_10K_Analysis/Test01/2007\1005757.txt,1304351,6478,1.250385921580735,1.7134918184624883,1.9296079036739733,0.6946588453226304,0.6946588453226304,0.5866008027168879,0.43223217042297,0.4167953071935782,39035,605,218,1.8941031182463723,5.619635690027787,1208,20.411014435806038,21.23792922665993,16.34018952257992,65.21401339732614,9.149305555555555
D:/Python_10K_Analysis/Test01/2007\1005817.txt,484019,6053,0.627787873781596,1.3877416157277385,1.4207830827688748,1.2390550140426235,0.528663472658186,0.21476953576738808,0.18172806872625144,0.6608293408227326,36655,764,268,1.9471336527341814,5.706426565339501,1208,21.61645867084103,18.297055716330846,16.372108661198702,63.937066055923,8.706502636203867
D:/Python_10K_Analysis/Test01/2007\1006045.txt,758307,5743,1.1840501480062686,0.9054501131812642,0.9054501131812642,0.24377503047187882,0.2786000348250044,0.5746125718265714,0.17412502176562772,0.5397875674734459,38271,871,283,1.9129374891171862,5.647919205989901,1274,19.633340289472883,22.301843382518115,15.541402829598065,61.8989523256324,8.41025641025641
D:/Python_10K_Analysis/Test01/2007\1006269.txt,2670147,4598,0.6742061765985211,1.2396694214876034,0.6959547629404089,0.6959547629404089,0.17398869073510223,0.2174858634188778,0.5002174858634189,0.3697259678120922,32143,1266,463,1.8799478033927794,5.613310134841235,1035,21.474040051803414,20.97435368607819,16.734570520712765,64.23316450532411,8.81704260651629
D:/Python_10K_Analysis/Test01/2007\1006402.txt,872374,5431,0.2761922297919352,1.657153378751611,1.3993739642791383,2.1542993923770943,0.3498434910697846,0.2946050451113975,0.4050819370281716,1.1968329957650525,32204,1764,561,1.8790278033511323,5.460872767446142,1037,19.115939652728457,25.544386725383106,14.99764712716241,59.15055618392941,7.720226843100189
D:/Python_10K_Analysis/Test01/2007\1006424.txt,4102751,5177,0.6374348078037473,0.5408537763183311,1.0817075526366622,0.38632412594166504,0.19316206297083252,0.46358895112999804,0.09658103148541626,0.5408537763183311,33030,2190,590,1.80973536797373,5.409696735561136,1013,19.165446411324815,29.823106619422447,14.788404127804302,56.25821714865201,7.286624203821656
D:/Python_10K_Analysis/Test01/2007\100716.txt,353248,4831,0.6002897950734837,3.042848271579383,1.1798799420409853,1.4489753674187538,0.31049472158973296,0.18629683295383978,0.37259366590767956,0.6002897950734837,28711,3009,598,1.9656385841440696,5.665079693645208,995,22.656554053317937,14.284265255095931,17.530798450794755,65.45943522644325,9.550617283950617
D:/Python_10K_Analysis/Test01/2007\1007228.txt,2857211,3797,1.422175401632868,2.501975243613379,1.18514616802739,1.527521727679747,0.47405846721095596,0.21069265209375823,0.31603897814063736,0.8164340268633132,22544,440,156,1.9241506452462471,5.75849354753753,1027,20.785863679284674,20.102129802411383,16.154428833417914,64.7642378129075,9.106628242074928
D:/Python_10K_Analysis/Test01/2007\1007456.txt,2871332,6667,1.4699265036748164,2.189890505474726,2.2798860056997152,1.574921253937303,1.1699415029248537,0.3749812509374531,0.23998800059997,0.7049647517624119,39858,443,143,1.942552872356382,5.75431228438578,1374,20.9717533688533,17.52689294067909,16.76288476337053,65.31373920434413,9.413379073756433
D:/Python_10K_Analysis/Test01/2007\1007508.txt,211989,6705,0.6860551826994781,3.296047725577927,2.535421327367636,2.8933631618195377,1.1483967188665174,0.6562266964951529,0.5070842654735273,0.6263982102908278,36926,1030,257,1.7743475018642805,5.296942580164057,1120,18.356413649683333,32.31190908876073,14.564870944533723,57.464486771486484,6.735905044510385
D:/Python_10K_Analysis/Test01/2007\1007587.txt,1092260,6214,1.3035082072738977,0.7885420019311232,1.2552301255230125,0.5149662053427744,0.5632442870936595,0.4023173479240425,0.1287415513356936,0.5149662053427744,39148,625,203,1.9320888316704217,5.677824267782427,1371,19.846859272706673,19.307775477386457,16.295277427194122,62.41083984575123,8.133779264214047
D:/Python_10K_Analysis/Test01/2007\1007800.txt,1481815,5872,0.9536784741144414,1.0388283378746594,1.6689373297002725,0.3916893732970027,0.6982288828337875,0.3576294277929155,0.2724795640326975,0.6301089918256131,35377,720,251,1.8954359673024523,5.619039509536785,1355,20.12053059409666,21.093543944455206,16.36806910036141,62.9035063217539,9.040160642570282
D:/Python_10K_Analysis/Test01/2007\100790.txt,2197816,6077,0.5265756129669245,2.4354122099720255,1.563271350995557,2.2214908672042126,0.46075366134605894,0.19746585486259668,0.13164390324173111,0.4442981734408425,37851,1320,431,1.9420766825736384,5.728649004442982,1180,20.6703517886373,18.89676002269124,16.246392072414046,63.01371063828735,8.671403197158082
D:/Python_10K_Analysis/Test01/2007\100826.txt,6429767,4173,0.3354900551162234,0.958543014617781,0.7428708363287803,1.7253774263120056,0.1677450275581117,0.07189072609633358,0.11981787682722263,0.4313443565780014,30712,1552,458,2.0433740714114546,5.907260963335729,922,21.87618252514243,10.743537429558671,17.281652752332583,64.34777718513021,8.388489208633093
D:/Python_10K_Analysis/Test01/2007\1008848.txt,3379967,6360,1.289308176100629,2.468553459119497,1.477987421383648,0.2830188679245283,0.550314465408805,0.4559748427672956,0.1729559748427673,0.39308176100628933,38759,695,251,1.8136792452830188,5.471855345911949,1368,18.089775900824197,29.643042708262385,14.775927729718683,58.46343346275231,7.706484641638225
D:/Python_10K_Analysis/Test01/2007\100885.txt,2076278,6162,0.6329113924050633,3.537812398571892,1.4930217461863031,2.677702044790652,1.03862382343395,0.22719896137617657,0.22719896137617657,0.551768906199286,38293,893,299,1.9013307367737748,5.611002921129503,1331,20.89593214610476,19.687667602822955,16.786198561699138,63.875662887170364,9.228070175438596
D:/Python_10K_Analysis/Test01/2007\100923.txt,1164936,5677,0.47560331160824376,1.4091949973577593,2.413246432975163,1.0392813105513476,1.2506605601550114,0.21137924960366392,0.17614937466971992,0.6693676237449357,37147,1189,353,1.9117491632904704,5.660560155011449,1212,20.13562890421987,20.840462934386522,16.127524424348213,62.42291936289246,8.607003891050583
D:/Python_10K_Analysis/Test01/2007\1009304.txt,1350903,6230,1.7014446227929372,1.348314606741573,1.3162118780096308,0.3852327447833066,0.7383627608346709,0.3852327447833066,0.16051364365971107,0.7383627608346709,39005,618,209,1.947833065810594,5.812520064205457,1325,21.505578015625105,15.359940889685163,17.48617291515422,67.24709110647849,10.035019455252918
D:/Python_10K_Analysis/Test01/2007\1009356.txt,998337,5977,0.8030784674585912,1.522502927890246,1.054040488539401,0.736155261837042,0.2676928224861971,0.2007696168646478,0.3346160281077464,0.5688472477831689,38301,1089,377,1.8265015894261336,5.439518152919525,1126,18.3516938668938,28.8832117466703,14.802377846137468,58.310220111437275,7.083056478405315
D:/Python_10K_Analysis/Test01/2007\1009379.txt,351144,5894,1.5778758059043094,0.848320325755005,1.4930437733288089,0.8992195453003053,0.49202578893790294,0.3223617237869019,0.3223617237869019,0.5429250084832032,35381,1013,336,1.8939599592806244,5.593654563963352,1171,22.607095873247893,17.394400906397635,17.81997751951137,67.9530976742972,4.340148698884758
D:/Python_10K_Analysis/Test01/2007\1009575.txt,2685300,5568,0.8441091954022989,0.610632183908046,0.9698275862068966,0.3951149425287357,0.34123563218390807,0.14367816091954022,0.19755747126436785,0.3232758620689655,35232,726,248,1.870330459770115,5.678340517241379,1164,19.71451577402788,24.106021826852555,15.730410063585229,63.06143311323062,8.35047619047619
D:/Python_10K_Analysis/Test01/2007\1009626.txt,2137510,5760,0.9722222222222222,1.2326388888888888,1.4409722222222223,0.5381944444444444,0.9375,0.1736111111111111,0.2777777777777778,0.7638888888888888,36143,615,215,1.9776041666666666,5.9215277777777775,1220,20.700912017167383,13.987842006437774,17.396930883404863,69.53005782069623,10.577868852459016
D:/Python_10K_Analysis/Test01/2007\1009672.txt,820628,5676,0.7928118393234672,0.5813953488372093,1.3037350246652573,0.51092318534179,0.3347427766032417,0.2642706131078224,0.29950669485553205,0.49330514446793516,35230,707,226,1.854122621564482,5.464235377026075,1178,19.87299938157081,26.011369072787716,15.333912240583338,61.821328616013,8.081031307550644
D:/Python_10K_Analysis/Test01/2007\1009829.txt,2930231,5775,1.2987012987012987,0.6926406926406926,1.1255411255411256,0.39826839826839827,0.24242424242424243,0.24242424242424243,0.3463203463203463,0.24242424242424243,32317,719,256,1.7776623376623377,5.398961038961039,1296,18.60545161053636,31.157372165969633,14.939847787805418,59.27553378824565,8.170731707317072
D:/Python_10K_Analysis/Test01/2007\1009976.txt,946218,5978,0.819672131147541,2.0408163265306123,1.7731682837069254,1.6226162596186016,1.0204081632653061,0.33456005352960855,0.18400802944128472,0.6189360990297759,37751,800,290,1.9277350284376045,5.592004014720643,1122,21.286049920659554,18.9304639837369,16.530405865684216,62.49916628709552,8.699432892249527
D:/Python_10K_Analysis/Test01/2007\101001.txt,6047479,6001,0.9665055824029328,1.1498083652724544,1.016497250458257,1.0998166972171306,0.2999500083319447,0.34994167638726875,0.21663056157307115,0.6998833527745375,37914,1022,350,1.9331778036993834,5.689218463589402,1337,20.52867183634769,19.22957253571434,16.302777153420166,63.95290771951444,7.49079754601227
D:/Python_10K_Analysis/Test01/2007\1010086.txt,299718,5284,1.3815291445874338,1.7600302800908403,1.7411052233156699,0.8137774413323241,0.5677517032551098,0.3028009084027252,0.45420136260408783,0.6623769871309614,31663,964,329,1.8722558667676004,5.528198334595004,1272,17.898613537085748,27.12343771815361,14.531140628635896,58.22117426663564,2.8798842257597683
D:/Python_10K_Analysis/Test01/2007\1010247.txt,6338779,4849,1.7529387502577851,1.8354299855640337,1.711693132604661,1.4229738090327901,0.30934213239843267,0.1856052794390596,0.41245617653124356,0.7836667354093628,28468,1089,377,1.8950299030727986,5.619921633326459,1085,20.004903170075917,22.84973906796577,15.70168304493827,60.9629694120943,7.826271186440678
D:/Python_10K_Analysis/Test01/2007\1010286.txt,2012926,5498,0.7093488541287741,0.49108766824299743,1.0367406329574391,0.8184794470716624,0.5456529647144416,0.327391778828665,0.30920334667151694,0.6911604219716261,36016,1023,449,1.8765005456529646,5.568388504910876,1216,19.373959853714112,24.668156718417634,15.386657055988936,61.25774430507465,7.823204419889502
D:/Python_10K_Analysis/Test01/2007\1010610.txt,928761,6257,0.8310692024932075,1.7100847051302541,1.1507112034521336,0.5274093015822279,0.479463001438389,0.43151670129455016,0.3995525011986575,0.4474988013424964,39134,543,195,1.9077832827233498,5.63688668691066,1409,20.543934175962306,20.46585860592893,16.353580187872982,63.05873267500245,8.755395683453237
D:/Python_10K_Analysis/Test01/2007\101063.txt,1565565,6427,1.2136299984440642,1.1825112805352418,1.3069861521705306,0.4356620507235102,0.26450910222498836,0.3578652559514548,0.20227166640734404,0.26450910222498836,39092,627,233,1.8366267309786837,5.559670141590167,1366,18.41759785107965,28.355666753647824,14.795424592215136,59.26944973894853,7.748776508972267
D:/Python_10K_Analysis/Test01/2007\1010775.txt,5193777,5889,0.47546272711835624,2.0037357785702157,1.3245033112582782,1.1377143827474954,0.33961623365596877,0.20376974019358124,0.18678892851078283,0.7131940906775344,37586,1145,393,1.9132280523009,5.531499405671591,1290,17.39740508793925,26.62969420049356,13.872468262659602,53.97067352813476,5.565669700910273
