"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary,Fog_Index,Flesch_Index,Flesch-Kncaid,Lix-Index,Rix-Index
D:/Python_10K_Analysis/Test01/2013\1000209.txt,10360263,5414,0.4802364240857037,0.6280014776505356,0.9235315847801995,0.5725895825637236,0.2216475803472479,0.4432951606944958,0.2216475803472479,0.5356483191725157,36007,1845,534,1.8718138160325084,5.558736608792021,1076,19.803885038788327,26.048711163649784,14.953243029183602,59.70550129294422,7.8776290630975145
D:/Python_10K_Analysis/Test01/2013\1000229.txt,18333441,6969,1.334481274214378,1.736260582579997,1.8797531927105753,1.334481274214378,1.090543836992395,0.27263595924809875,0.18654039316975177,1.090543836992395,40274,439,139,1.888075764098149,5.5591907016788635,1446,28.024497973937162,3.25787011189783,23.373588494885766,81.35411335211941,11.695652173913043
D:/Python_10K_Analysis/Test01/2013\1000298.txt,16286932,5781,0.7438159487977858,1.3319494897076631,1.1589690364988756,0.4151530877010898,0.2940667704549386,0.1729804532087874,0.19027849852966616,0.46704722366372603,38071,856,286,1.9353053104999136,5.75748140460128,1142,21.098186679565842,16.10742412537249,17.458367369781335,66.92986386203518,10.11587982832618
D:/Python_10K_Analysis/Test01/2013\1000623.txt,19767429,6404,0.7963772642098688,1.1242973141786383,1.3429106808244848,0.6714553404122424,0.3903810118675828,0.24984384759525297,0.1717676452217364,0.5309181761399125,39448,858,265,1.8719550281074329,5.4990630855715175,1269,21.37289610660004,20.934021288777842,16.91556933166771,63.800759941703106,7.347758887171561
D:/Python_10K_Analysis/Test01/2013\1000694.txt,7006382,5720,1.1013986013986015,1.3986013986013985,1.2587412587412588,0.47202797202797203,0.5244755244755245,0.6643356643356644,0.4020979020979021,0.5419580419580419,35420,631,210,1.9426573426573426,5.692832167832168,1324,21.43984053329848,14.90628226913276,17.767655708777205,67.27093000457486,9.602484472049689
D:/Python_10K_Analysis/Test01/2013\1000697.txt,16346130,5949,0.7396201042191966,0.6219532694570516,1.1262397041519583,0.5042864346949066,0.33619095646327113,0.4706673390485796,0.16809547823163556,0.4706673390485796,39310,588,196,2.026390990082367,5.926206085056312,1390,22.62301815431165,9.79300973903176,17.99853868297193,68.67722936628005,10.15953307392996
D:/Python_10K_Analysis/Test01/2013\1000753.txt,9982149,6041,1.0097665949346135,1.0263201456712465,1.1587485515643106,1.1753021023009436,0.2483032610494951,0.2483032610494951,0.13242840589306407,0.29796391325939414,37440,668,255,1.988412514484357,5.917397781824201,1364,23.477811300201314,9.909010952042763,18.740364445108963,71.42420876697406,11.599118942731277
D:/Python_10K_Analysis/Test01/2013\1001082.txt,28194869,6203,0.8383040464291471,1.2735773013058198,1.966790262776076,0.5158794131871675,1.1768499113332258,0.30630340157988073,0.5320006448492666,0.9189102047396421,37862,712,255,1.886990166048686,5.624536514589715,1243,19.70850036401856,24.33977785975449,15.295629866847808,60.4110219885568,7.926666666666667
D:/Python_10K_Analysis/Test01/2013\1001233.txt,6954808,6222,0.900032144005143,1.719704275152684,0.9161041465766635,0.43394406943105107,0.32144005143040827,0.8036001285760206,0.12857602057216327,0.33751205400192863,38494,709,257,1.8249758919961427,5.439087110253937,1382,18.460466232002954,28.427375358021834,15.009118510629111,57.96408747007489,7.735241502683363
D:/Python_10K_Analysis/Test01/2013\1001258.txt,7946175,6273,0.8130081300813009,1.8173122907699666,1.259365534831819,1.8970189701897018,0.6217120994739359,0.38259206121472983,0.49418141240235935,0.5420054200542005,38751,448,176,1.9198150805037462,5.660290132313087,1322,22.887858652509,14.627192576479843,18.347873249483378,69.03217652127728,11.286995515695068
